brand,name,cpu_brand,cpu,cpu_cores,cpu_threads,memory,storage,gpu_brand,gpu,price,rating,review_count,source,crawl_date
hp,HP 250 G9 7N179PA Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),intel,core i5,10,12,8,512,intel,integrated,734.9277108433735,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo Ideapad Slim 5 82XF007CIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1 TB SSD/ Win 11),intel,core i5,12,16,16,1024,intel,integrated,867.3493975903615,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5i 83BG000DIN Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11),intel,core i5,8,12,16,512,intel,integrated,745.289156626506,58,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZC-MBN752WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),intel,core i7,10,16,16,1024,nvidia,dedicated,1192.6506024096386,73,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82RK00VVIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,445.66265060240966,53,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3530 IN3530RW8JY001ORS1 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),intel,core i5,10,12,8,1024,intel,integrated,722.7710843373494,53,0,sohaibdevv,2026-09-05
acer,Acer Aspire 7 A715-76G UN.QMYSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,686.6265060240963,72,0,sohaibdevv,2026-09-05
acer,Acer Aspire 7 A715-76G NH.QMYSI.001 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,8,512,nvidia,dedicated,638.433734939759,70,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 90NR0GW1-M00F00 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1096.2650602409637,64,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZV-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,16,16,512,nvidia,dedicated,1385.421686746988,72,0,sohaibdevv,2026-09-05
asus,Asus Chromebook CX1400CKA-EK0257 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),intel,celeron,2,2,4,64,intel,integrated,204.6987951807229,37,0,sohaibdevv,2026-09-05
asus,Asus Chromebook CX1400FKA-EC0158 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),intel,celeron,2,2,4,64,intel,integrated,310.2530120481928,41,0,sohaibdevv,2026-09-05
asus,Asus Chromebook CX1400CKA-EK0335 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),intel,celeron,2,2,4,128,intel,integrated,228.79518072289156,37,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16 2023 X1605ZAB-MB322WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,537.8192771084338,57,0,sohaibdevv,2026-09-05
hp,HP 250 G9 7M659PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,536.0240963855422,62,0,sohaibdevv,2026-09-05
asus,Asus Chromebook CX1500CKA-EJ0275 Laptop (Celeron N4500/ 8GB/ 64GB eMMC/ Chrome OS),intel,celeron,2,2,8,64,intel,integrated,277.0,37,0,sohaibdevv,2026-09-05
gigabyte,Gigabyte G5 KF-E3IN313SH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 8GB Graph),intel,core i5,12,16,8,512,nvidia,dedicated,1084.2168674698796,73,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 16IAH8 83BG000PIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,8,12,16,512,intel,integrated,749.277108433735,63,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X K3605ZU-MBN742WS Laptop (12th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6GB Graphics),intel,core i7,10,16,16,512,nvidia,dedicated,1186.3614457831325,72,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 82Y0004YIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,710.722891566265,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF000UIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,8,12,16,512,intel,integrated,725.1807228915662,59,0,sohaibdevv,2026-09-05
fujitsu,Fujitsu UH-X 4ZR1M37246 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,891.4457831325301,65,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82XE0072IN Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 7,8,16,16,512,amd,integrated,773.3734939759037,69,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82XQ008UIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,8,512,amd,integrated,505.90361445783134,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82XQ0096IN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,16,512,amd,integrated,542.0481927710844,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G3 IAP 82TT004VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),intel,core i5,10,12,8,512,intel,integrated,548.0722891566265,56,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X K3605ZC-MBN542WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),intel,core i5,8,12,16,512,nvidia,dedicated,915.5421686746988,65,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X K3605ZC-MBN541WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),intel,core i5,8,12,16,512,nvidia,dedicated,915.5421686746988,66,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X K3605ZU-MBN541WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6GB Graphics),intel,core i5,8,12,16,512,nvidia,dedicated,1136.9759036144578,70,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11UC-1291IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,16,512,nvidia,dedicated,758.9156626506024,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E15 21E6S0W700 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,572.1686746987951,65,0,sohaibdevv,2026-09-05
msi,MSI Katana 15 B12UDXK-1004IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i7,10,16,16,512,nvidia,dedicated,1144.4578313253012,76,0,sohaibdevv,2026-09-05
acer,Acer TMP214-41-G3 UN.VSQSI.007 Notebook (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,445.66265060240966,63,0,sohaibdevv,2026-09-05
acer,Acer TMP214-41-G3 UN.VSQSI.006 Notebook (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,8,512,amd,integrated,505.90361445783134,60,0,sohaibdevv,2026-09-05
asus,Asus VivoBook 15 X1504ZA-NJ326WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,493.0843373493976,57,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 OLED M6500QC-LK541WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,862.6506024096385,62,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Go 14 2023 E1404FA-NK327WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,409.51807228915663,56,0,sohaibdevv,2026-09-05
hp,HP Omen 16-xf0043AX Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),amd,ryzen 9,8,16,32,1024,nvidia,dedicated,2204.6987951807228,78,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,451.68674698795184,58,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 IN54308DXWP001ORS1 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,10,12,16,1024,intel,integrated,1036.0240963855422,57,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 FX506HF-HN076W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,6,12,16,512,nvidia,dedicated,698.6746987951807,69,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb1018AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,699.6385542168674,63,0,sohaibdevv,2026-09-05
fujitsu,Fujitsu UH-X 4ZR1L73352 2-in-1 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,12,16,16,1024,intel,integrated,1325.1807228915663,76,0,sohaibdevv,2026-09-05
hp,HP 15S-EQ1550AU Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ Win 11),amd,ryzen 3,2,4,8,512,amd,integrated,385.421686746988,51,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wf0056TX 834U0PA Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),intel,core i7,16,24,16,512,nvidia,dedicated,1843.2530120481927,70,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3i 82K101GTIN Laptop (11th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),intel,core i5,4,8,8,512,nvidia,dedicated,709.0361445783133,64,0,sohaibdevv,2026-09-05
dell,Dell Alienware x15 R2 D569947WIN9 Gaming Laptop (12th Gen Core i9/ 32 GB RAM/ 1 TB SSD/ Win 11/ 8 GB Graphics),intel,core i9,14,20,32,1024,nvidia,dedicated,2690.0602409638554,78,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QF-HN541WS Creator Laptop (AMD Ryzen 5 5600H/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),amd,ryzen 5,6,12,16,512,nvidia,dedicated,722.7710843373494,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF0045IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),intel,core i5,8,12,16,1024,intel,integrated,770.9638554216867,60,0,sohaibdevv,2026-09-05
wings,Wings Nuvobook S2 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,4,8,8,512,intel,integrated,325.1807228915663,51,0,sohaibdevv,2026-09-05
acer,Acer Aspire 3 Spin 14 NX.KENSI.002 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,8,8,8,512,intel,integrated,499.87951807228916,45,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003GIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,12,16,16,512,intel,integrated,845.6626506024096,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 15ITL6 82H803GSIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,2,4,8,512,intel,integrated,442.04819277108436,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82XD003NIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,8,12,16,512,intel,integrated,809.5180722891566,62,0,sohaibdevv,2026-09-05
infinix,Infinix INBook X3 Slim Series XL422 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),intel,core i7,10,12,16,512,intel,integrated,542.0481927710844,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 82KB00RJIH Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,16,512,intel,integrated,566.144578313253,65,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3530 2023 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),intel,core i3,5,6,8,1024,intel,integrated,552.6506024096385,56,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,462.03614457831327,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,14,20,16,512,intel,integrated,1014.3373493975904,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5i 82XD0040IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,16,16,512,intel,integrated,1048.0722891566265,62,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 13 5330 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,12,16,16,1024,intel,integrated,1192.6506024096386,63,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3525 Laptop (AMD Ryzen R3 5300U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 3,4,8,8,512,amd,integrated,397.4698795180723,58,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5330 2023 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),intel,core i5,12,16,16,1024,intel,integrated,1054.0963855421687,62,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3535 2023 Laptop (AMD Ryzen R5-7520U/ 8GB/ 1TB SSD/ Win11),amd,ryzen 5,4,8,8,1024,amd,integrated,578.1927710843373,54,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 2023 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),intel,core i5,10,12,8,1024,intel,integrated,933.6144578313254,59,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3430 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,5,6,8,512,intel,integrated,499.1927710843373,57,0,sohaibdevv,2026-09-05
hp,HP Victus 15-FB0142AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,903.0120481927711,71,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 2 in 1 Touch Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),intel,core i5,10,12,16,1024,intel,integrated,1051.686746987952,60,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3430 VN3430RHXFG001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),intel,core i5,10,12,8,512,intel,integrated,728.7951807228916,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga 6 82WV0058IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,12,16,16,512,intel,integrated,939.6385542168674,60,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1084.2168674698796,76,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i7,10,16,16,1024,nvidia,dedicated,1168.55421686747,76,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 12VF-663IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),intel,core i7,10,16,16,512,nvidia,dedicated,1264.9397590361446,77,0,sohaibdevv,2026-09-05
msi,MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i7,10,16,16,1024,nvidia,dedicated,1807.1084337349398,79,0,sohaibdevv,2026-09-05
msi,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i7,14,20,8,1024,nvidia,dedicated,1807.1084337349398,76,0,sohaibdevv,2026-09-05
msi,MSI Katana 17 B12VFK-668IN Gaming Laptop (12th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i7,10,16,8,1024,nvidia,dedicated,1385.421686746988,77,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11UCX-1497IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,8,512,nvidia,dedicated,674.5783132530121,69,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,16,512,nvidia,dedicated,710.722891566265,71,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,16,512,nvidia,dedicated,674.5783132530121,70,0,sohaibdevv,2026-09-05
msi,MSI Pulse 17 B13VGK-652IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,14,20,16,1024,nvidia,dedicated,2409.5180722891564,83,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fa1064TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i7,14,20,16,512,nvidia,dedicated,1438.55421686747,72,0,sohaibdevv,2026-09-05
hp,HP Victus  15-fa1060TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,12,16,16,512,nvidia,dedicated,1204.8072289156626,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,451.8072289156627,59,0,sohaibdevv,2026-09-05
hp,HP Omen 16-u0023TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,24,32,32,1024,nvidia,dedicated,2883.120481927711,86,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wf0052TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,14,20,16,512,nvidia,dedicated,1597.578313253012,75,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0153AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,8,512,amd,dedicated,614.4457831325301,67,0,sohaibdevv,2026-09-05
asus,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,452.86746987951807,59,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,445.66265060240966,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,16,512,amd,integrated,710.722891566265,64,0,sohaibdevv,2026-09-05
hp,HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1265.4939759036145,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 5,4,8,16,512,amd,integrated,530.0,58,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1226.5060240963855,72,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i7,10,16,16,512,nvidia,dedicated,1144.4578313253012,72,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,843.2530120481928,66,0,sohaibdevv,2026-09-05
acer,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),intel,core i9,24,32,16,1024,nvidia,dedicated,1927.5903614457832,79,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,879.3975903614457,72,0,sohaibdevv,2026-09-05
msi,MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),intel,core i7,14,20,16,1024,nvidia,dedicated,1445.6626506024097,73,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,amd,dedicated,680.6024096385543,70,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,449.1686746987952,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,8,12,16,512,intel,integrated,837.277108433735,60,0,sohaibdevv,2026-09-05
asus,Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,395.06024096385545,54,0,sohaibdevv,2026-09-05
lenovo,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1180.6024096385543,72,0,sohaibdevv,2026-09-05
hp,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,940.9638554216867,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1102.289156626506,71,0,sohaibdevv,2026-09-05
hp,HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,443.2530120481928,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1066.5903614457832,73,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,722.7710843373494,64,0,sohaibdevv,2026-09-05
msi,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),intel,core i9,24,32,32,1024,nvidia,dedicated,3614.3373493975905,89,0,sohaibdevv,2026-09-05
lenovo,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1204.698795180723,73,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wf0111TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i7,16,24,16,1024,nvidia,dedicated,1770.9638554216867,77,0,sohaibdevv,2026-09-05
lenovo,Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1325.1807228915663,75,0,sohaibdevv,2026-09-05
hp,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1482.0481927710844,73,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,4,256,intel,integrated,313.13253012048193,45,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),intel,core i7,16,24,16,512,nvidia,dedicated,1686.6265060240964,77,0,sohaibdevv,2026-09-05
acer,Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,8,12,8,512,nvidia,dedicated,813.2409638554217,65,0,sohaibdevv,2026-09-05
acer,Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,8,512,amd,integrated,433.6144578313253,58,0,sohaibdevv,2026-09-05
